,codeCompagnie,NbrSinistre,typeIntermediaire,VolontaireAccidents,CountSinisterAdvr,naturePolice,Etat_Police,vehicule_id,assure_id,classeBonusMalus,CONTRAT_EN_COURS,puissanceFiscal,energie,etatVehicule,libUsage,identificationTiers,pourcentadeDeResponsabilite,porcentageCompagnieAdverse,natureDuSinistre,annee_dateOuvertureDuSinistre,Duree,Fraud,annee_effet_police,mois_effet_police,jour_effet_police,annee_date_Calcule,mois_date_Calcule,jour_date_Calcule,mois_dateOuvertureDuSinistre,jour_dateOuvertureDuSinistre,mois_dateEcheancePolice,jour_dateEcheancePolice
22257,6,1,1,1.0,1,0,0,1045655,1026829,1,1,5,2,1,8,0,0,100,1,2017,2192,0,2010,11,1,2016,11,1,5,31,11,1
22258,6,1,1,1.0,1,0,2,1045788,1026990,9,1,6,2,1,8,0,100,0,1,2017,726,0,2017,9,5,2019,9,1,12,21,9,5
22259,6,1,1,1.0,1,0,2,1045891,1026800,4,0,5,2,1,8,0,50,50,1,2018,1824,0,2014,4,3,2019,4,1,1,8,4,3
22260,6,1,1,1.0,1,0,0,644012,1027517,5,1,10,3,1,13,0,100,0,1,2017,0,0,2016,12,17,2016,12,17,3,27,12,17
22261,6,1,1,1.0,1,0,2,1046231,1027530,2,1,4,2,1,8,0,0,100,1,2017,5076,0,2005,12,8,2019,11,1,4,25,12,8
22262,6,1,1,1.0,1,0,0,1046279,1027584,3,1,5,2,1,8,0,0,100,1,2017,0,0,2017,1,1,2017,1,1,11,20,1,1
22263,6,1,1,1.0,1,0,2,1046714,1028127,8,1,5,2,1,8,0,100,0,1,2017,1408,0,2015,12,24,2019,11,1,6,9,12,24
22264,6,1,1,1.0,1039,0,2,1046763,1028188,1,1,7,2,1,8,0,0,100,1,2017,3262,1,2010,10,26,2019,10,1,5,18,10,26
22265,6,1,1,1.0,1,0,0,153699,1028373,8,1,6,2,1,8,0,100,0,1,2017,0,0,2017,5,20,2017,5,20,8,15,5,20
22266,1,1,1,1.0,1,0,0,1123049,54628,3,1,6,3,1,13,3,100,0,1,2016,2192,0,2011,5,27,2017,5,27,12,27,5,27
22267,9,1,1,1.0,1,0,2,1085378,1061636,2,1,12,3,1,8,2,100,0,1,2017,2541,0,2012,9,16,2019,9,1,9,16,9,16
22268,1,1,1,1.0,1,0,2,451308,429163,3,0,5,3,1,13,3,100,0,1,2016,1440,0,2015,9,22,2019,9,1,9,9,9,22
22269,1,1,1,1.0,1,0,2,452099,429926,4,1,8,3,1,13,3,100,0,1,2016,1438,0,2015,3,24,2019,3,1,9,19,3,24
22270,9,1,1,1.0,1,0,2,1085170,1061488,2,1,5,2,1,8,2,0,0,1,2017,2135,0,2013,11,26,2019,10,1,5,15,11,26
22271,9,1,1,1.0,1,0,2,1085505,1061718,4,1,8,3,1,13,2,0,0,1,2017,2506,0,2014,1,21,2020,12,1,12,6,1,21
22272,9,1,2,1.0,1,0,2,1086379,1062338,3,1,7,3,1,13,2,100,0,1,2018,1789,0,2015,2,7,2020,1,1,2,12,2,7
22273,9,1,1,1.0,1,0,2,1087088,71676,7,1,4,2,1,8,2,100,0,1,2017,1460,0,2015,4,2,2019,4,1,4,19,4,2
22274,9,1,3,1.0,1,0,2,1087365,1062907,2,1,5,2,1,8,2,0,0,1,2017,3284,0,2010,6,4,2019,6,1,4,28,6,4
22275,9,1,1,1.0,1040,0,2,1087535,55125,3,1,5,2,1,8,2,0,0,1,2017,1069,1,2016,7,27,2019,7,1,8,21,7,27
22276,6,1,1,1.0,1,0,2,1061140,1044903,4,0,6,2,1,8,0,0,100,1,2017,2180,0,2013,4,12,2019,4,1,10,25,4,12
22277,6,1,1,1.0,1,0,2,1061166,1044783,3,0,5,2,1,8,0,0,100,1,2017,1438,0,2015,6,24,2019,6,1,2,2,6,24
22278,6,1,1,1.0,1,0,0,1061185,1044952,4,1,6,3,1,13,0,100,0,1,2017,1461,0,2014,1,8,2018,1,8,3,27,1,8
22279,6,1,1,1.0,1,0,2,1061213,1044986,4,0,5,2,1,8,0,100,0,1,2017,1807,0,2014,6,20,2019,6,1,3,7,6,20
22280,6,1,1,1.0,1,0,2,1061631,1045473,4,0,5,2,1,8,0,0,100,1,2017,1085,0,2016,6,11,2019,6,1,6,24,6,11
22281,6,1,1,1.0,1,0,2,1061724,1045598,3,1,6,3,1,8,0,0,100,1,2017,1417,0,2015,12,15,2019,11,1,7,12,12,15
22282,6,1,1,1.0,1,0,2,612749,1045627,4,0,4,2,1,8,0,0,100,1,2017,718,0,2017,6,13,2019,6,1,8,1,6,13
22283,6,1,1,1.0,1,0,2,1061816,1045707,1,0,6,3,1,8,0,0,100,1,2017,2535,0,2012,3,22,2019,3,1,7,29,3,22
22284,6,1,1,1.0,1,0,2,1061982,1045894,3,1,8,3,1,13,0,100,0,1,2017,2138,0,2013,12,24,2019,11,1,3,14,12,24
22285,6,1,1,1.0,1,0,2,1062065,1045975,5,1,8,3,1,13,0,100,0,1,2017,2134,0,2015,1,28,2020,12,1,7,14,1,28
22286,6,2,1,2.0,1,0,2,1062065,1045975,5,1,8,3,1,13,0,100,0,1,2017,2134,1,2015,1,28,2020,12,1,12,12,1,28
22287,6,1,1,1.0,1,0,2,1062248,1046183,8,1,5,3,1,8,0,0,100,1,2017,0,0,2017,7,15,2017,7,15,12,20,7,15
22288,6,1,2,1.0,1,0,2,1062318,1046268,3,0,5,2,1,8,0,0,100,1,2017,1459,0,2015,7,3,2019,7,1,7,10,7,3
22289,6,2,2,2.0,1,0,2,1062318,1046268,3,0,5,2,1,8,0,0,100,1,2017,1459,1,2015,7,3,2019,7,1,11,7,7,3
22290,6,1,2,1.0,1,0,2,1062395,1046351,5,1,5,2,1,8,0,0,100,1,2017,691,0,2016,2,10,2018,1,1,11,8,2,10
22291,6,1,2,1.0,1,0,2,1062422,1046380,2,0,10,3,1,13,0,0,100,1,2017,728,0,2017,6,3,2019,6,1,12,11,6,3
22292,6,1,2,1.0,1,0,2,1062442,1046401,3,0,4,2,1,8,0,0,100,1,2017,716,0,2017,6,15,2019,6,1,11,15,6,15
22293,6,1,1,1.0,1,0,2,1062581,1046521,4,0,8,2,1,8,0,0,100,1,2017,1082,0,2016,5,14,2019,5,1,3,11,5,14
22294,6,1,1,1.0,1,0,0,1062731,1046694,7,1,8,3,1,13,0,100,0,1,2017,1461,0,2013,10,18,2017,10,18,5,31,10,18
22295,6,2,1,2.0,1,0,0,1062731,1046694,7,1,8,3,1,13,0,100,0,1,2017,1461,1,2013,10,18,2017,10,18,8,18,10,18
22296,6,1,1,1.0,1,0,2,1046205,1027495,3,1,6,2,1,8,0,0,100,1,2017,731,0,2015,3,17,2017,3,17,9,29,3,17
22297,6,2,1,2.0,1,0,2,1046205,1027495,3,1,6,2,1,8,0,0,100,1,2017,731,1,2015,3,17,2017,3,17,11,24,3,17
22298,6,1,1,1.0,1,0,2,1046555,1027919,3,0,4,2,1,8,0,100,0,1,2018,1461,0,2014,1,22,2018,1,22,1,22,1,22
22299,6,1,1,1.0,1,0,2,1046626,1028011,4,0,4,2,1,8,0,0,100,1,2017,709,0,2017,5,22,2019,5,1,5,30,5,22
22300,6,1,1,1.0,1,0,2,1046844,1028287,1,0,4,2,1,8,0,0,100,1,2017,2551,0,2012,3,6,2019,3,1,12,20,3,6
22301,1,1,1,1.0,1,0,2,449107,427064,5,1,7,3,1,13,3,100,0,1,2017,1074,0,2016,3,22,2019,3,1,1,18,3,22
22302,1,1,1,1.0,1,0,2,449756,427686,3,0,12,3,1,13,3,100,0,1,2017,4361,0,2007,9,23,2019,9,1,4,28,9,23
22303,6,1,1,1.0,1,0,2,1062917,1046893,1,1,5,2,1,8,0,0,100,1,2017,5056,0,2005,11,27,2019,10,1,9,16,11,27
22304,6,1,1,1.0,1041,0,2,1062966,1046942,1,1,7,2,1,8,0,100,0,1,2017,5079,1,2007,1,5,2020,12,1,7,4,1,5
22305,6,1,1,1.0,1,0,2,1063097,1047077,2,0,4,2,1,8,0,0,100,1,2017,1825,0,2014,7,2,2019,7,1,2,21,7,2
22306,6,2,1,2.0,1,0,2,1063097,1047077,2,0,4,2,1,8,0,0,100,1,2017,1825,1,2014,7,2,2019,7,1,11,20,7,2
22307,6,1,1,1.0,1,0,2,1063102,1047083,4,1,8,3,1,13,0,100,0,1,2017,3642,0,2009,10,11,2019,10,1,2,9,10,11
22308,6,1,1,1.0,1,0,2,1063149,1047127,1,1,7,3,1,13,0,0,100,1,2017,2919,0,2011,10,4,2019,10,1,7,19,10,4
22309,6,1,1,1.0,1,0,2,1063208,1047193,1,1,4,2,1,8,0,0,100,1,2017,3236,0,2010,12,22,2019,11,1,8,15,12,22
22310,6,1,2,1.0,1,0,0,345167,1047359,3,1,10,3,1,13,0,0,100,1,2017,0,0,2017,1,19,2017,1,19,8,24,1,19
22311,1,1,1,1.0,1,0,2,448305,426340,1,0,6,3,1,8,3,100,0,1,2017,6188,0,2002,9,22,2019,9,1,6,19,9,22
22312,1,1,1,1.0,1,0,2,448777,426767,5,0,7,3,1,13,3,100,0,1,2017,1013,0,2015,9,22,2018,7,1,5,24,9,22
22313,1,1,1,1.0,1,0,2,448884,426861,5,0,5,2,1,8,3,100,0,1,2017,1013,0,2015,9,22,2018,7,1,6,15,9,22
22314,1,1,1,1.0,1,0,2,449729,427659,2,0,10,3,1,13,3,100,0,1,2017,5091,0,2005,9,23,2019,9,1,4,13,9,23
22315,1,1,1,1.0,1042,0,2,449818,427745,1,0,10,3,1,13,3,0,100,1,2017,3265,1,2010,9,23,2019,9,1,3,30,9,23
22316,1,1,1,1.0,1,0,0,450080,427980,6,1,15,3,1,12,3,100,0,1,2017,1096,0,2014,9,23,2017,9,23,1,12,9,23
22317,1,1,2,1.0,1,0,2,451967,429800,5,0,6,3,1,8,3,100,0,1,2016,1803,0,2014,9,24,2019,9,1,9,16,9,24
22318,1,1,1,1.0,1,0,2,451995,429826,5,0,4,2,1,8,3,100,0,1,2017,1803,0,2014,9,24,2019,9,1,7,30,9,24
22319,9,1,1,1.0,1,0,2,1084897,54628,6,1,9,3,1,8,2,100,0,1,2018,1090,0,2016,4,6,2019,4,1,2,24,4,6
22320,9,1,1,1.0,1,0,2,1084917,55412,1,1,7,3,1,13,2,0,0,1,2018,2550,0,2012,5,7,2019,5,1,2,15,5,7
22321,9,1,3,1.0,1,0,2,1085061,60689,6,1,6,2,1,8,2,100,0,1,2017,1406,0,2017,1,25,2020,12,1,4,13,1,25
22322,9,1,2,1.0,1,0,2,1086380,1062338,1,1,8,3,1,13,2,0,0,1,2017,2900,0,2011,6,23,2019,6,1,5,31,6,23
22323,9,1,2,1.0,1,0,2,1086603,778867,1,1,8,3,1,8,2,0,0,1,2017,6173,0,2004,1,7,2020,12,1,12,27,1,7
22324,2,1,1,1.0,1,0,2,1087958,1063352,3,1,5,3,1,13,0,0,0,1,2017,1442,0,2015,8,20,2019,8,1,2,9,8,20
22325,2,2,1,2.0,1,0,2,1087958,1063352,3,1,5,3,1,13,0,0,0,1,2017,1442,1,2015,8,20,2019,8,1,4,18,8,20
22326,2,1,1,1.0,1,0,2,20162,1063357,2,0,5,2,1,8,0,100,0,1,2017,1520,0,2016,10,3,2020,12,1,6,15,1,1
22327,4,1,2,1.0,1,0,2,996150,55125,6,1,6,2,1,8,3,100,0,1,2017,365,0,2016,8,2,2017,8,2,12,15,8,1
22328,4,1,2,1.0,1,0,2,329944,973272,5,0,7,2,1,8,3,100,0,1,2017,1086,0,2016,4,10,2019,4,1,7,19,4,9
22329,1,1,1,1.0,1,0,0,381776,366959,6,1,6,3,1,8,3,100,0,1,2017,365,0,2016,6,16,2017,6,16,1,17,6,16
22330,1,1,1,1.0,1,0,2,382438,367586,8,1,4,2,1,8,3,100,0,1,2016,1096,0,2014,6,18,2017,6,18,10,12,6,18
22331,1,1,1,1.0,1,0,2,241507,367871,7,0,6,3,1,8,3,100,0,1,2017,1808,0,2014,6,19,2019,6,1,1,5,6,19
22332,1,1,1,1.0,1,0,2,384013,369006,3,0,8,3,1,13,3,100,0,1,2017,3265,0,2010,6,23,2019,6,1,3,27,6,23
22333,1,1,1,1.0,1,0,2,384520,369460,8,1,7,2,1,8,3,100,0,1,2016,1438,0,2015,6,24,2019,6,1,9,9,6,24
22334,1,1,1,1.0,1,0,2,384568,192309,4,0,9,1,1,8,3,100,0,1,2017,1072,0,2016,6,24,2019,6,1,1,24,6,24
22335,1,1,1,1.0,1,0,2,384606,369544,7,1,6,2,1,8,3,100,0,1,2017,1072,0,2016,6,24,2019,6,1,2,21,6,24
22336,1,1,1,1.0,1,0,2,384844,159792,2,0,8,3,1,13,3,100,0,1,2017,2167,0,2013,6,25,2019,6,1,4,17,6,25
22337,1,1,3,1.0,1,0,0,60372,369833,9,1,6,3,1,8,3,100,0,1,2016,731,0,2015,6,25,2017,6,25,9,22,6,25
22338,1,1,1,1.0,1,0,2,385233,370104,1,0,10,3,1,13,3,100,0,1,2016,1436,0,2015,6,26,2019,6,1,10,21,6,26
22339,1,1,1,1.0,1,0,2,385266,370131,6,0,4,2,1,8,3,50,50,1,2017,1070,0,2016,6,26,2019,6,1,1,28,6,26
22340,1,2,1,1.0,1,0,2,385355,370217,8,1,7,2,1,8,3,100,0,1,2017,1826,0,2012,6,27,2017,6,27,1,4,6,27
22341,1,1,1,2.0,1,0,2,385355,370217,8,1,7,2,1,8,3,100,0,1,2017,1826,1,2012,6,27,2017,6,27,1,4,6,27
22342,1,1,1,1.0,1,0,2,386040,370818,7,1,5,2,1,8,3,100,0,1,2016,365,0,2016,6,29,2017,6,29,11,16,6,29
22343,1,1,1,1.0,1,0,0,386301,371067,7,1,10,3,1,3,3,100,0,1,2016,731,0,2014,12,30,2016,12,30,9,15,12,30
22344,1,2,1,2.0,1,0,0,386301,371067,7,1,10,3,1,3,3,100,0,1,2016,731,1,2014,12,30,2016,12,30,10,6,12,30
22345,1,1,1,1.0,1,0,2,387126,371808,5,1,8,3,1,13,3,100,0,1,2016,365,0,2016,7,2,2017,7,2,12,29,7,2
22346,1,1,3,1.0,1,0,2,180068,161611,4,1,10,3,1,3,3,100,0,1,2017,651,0,2016,10,19,2018,8,1,8,24,10,19
22347,1,1,1,1.0,1,0,2,498566,473556,6,0,5,2,1,8,3,100,0,1,2016,1077,0,2016,10,19,2019,10,1,12,27,10,19
22348,1,1,1,1.0,1,0,2,498736,120519,2,0,6,2,1,8,3,0,100,1,2016,1819,0,2014,10,8,2019,10,1,10,25,10,8
22349,1,1,3,1.0,1,0,2,499534,474482,3,1,6,3,1,13,3,100,0,1,2017,1386,0,2014,10,15,2018,8,1,7,31,10,20
22350,1,1,1,1.0,1,0,2,499743,474683,6,0,5,2,1,8,3,100,0,1,2017,1442,0,2015,10,20,2019,10,1,1,11,10,20
22351,1,1,1,1.0,1,0,0,499785,297380,2,1,11,3,1,13,3,100,0,1,2017,3287,0,2008,10,21,2017,10,21,4,18,10,21
22352,1,1,1,1.0,1043,0,0,500572,475483,1,1,10,3,1,13,3,0,100,1,2017,4383,1,2005,10,22,2017,10,22,8,26,10,22
22353,1,1,1,1.0,1,0,2,500885,475771,6,0,4,2,1,8,3,100,0,1,2016,1440,0,2015,10,22,2019,10,1,10,11,10,22
22354,1,1,1,1.0,1,0,0,501007,475889,7,1,5,2,1,8,3,100,0,1,2017,365,0,2016,10,22,2017,10,22,5,15,10,22
22355,1,1,3,1.0,1,0,2,501048,475936,6,0,51,3,1,14,3,100,0,1,2017,648,0,2016,10,22,2018,8,1,3,21,10,22
22356,1,1,1,1.0,1,0,2,501234,476130,2,1,10,3,1,13,3,100,0,1,2016,6126,0,2001,10,23,2018,8,1,10,3,10,23
22357,1,1,1,1.0,1,0,0,501276,476166,2,1,4,2,1,8,3,100,0,1,2017,3287,0,2008,10,23,2017,10,23,6,5,10,23
22358,1,1,1,1.0,1,0,2,501318,476204,1,0,10,3,1,13,3,100,0,1,2017,2900,0,2011,10,23,2019,10,1,7,24,10,23
22359,1,1,1,1.0,1,0,2,502457,471553,5,1,10,3,1,13,3,100,0,1,2017,1803,0,2014,10,24,2019,10,1,9,4,10,24
22360,1,1,1,1.0,1,0,2,502641,477399,5,0,6,3,1,8,3,100,0,1,2017,2167,0,2013,10,25,2019,10,1,3,14,10,25
22361,1,1,1,1.0,1,0,2,211382,477662,3,0,10,3,1,13,3,100,0,1,2017,1071,0,2016,10,25,2019,10,1,1,6,10,25
22362,6,1,1,1.0,1,0,2,1047184,1028751,3,0,7,3,1,8,0,0,100,1,2017,1797,0,2014,5,30,2019,5,1,10,23,5,30
22363,2,1,1,1.0,1,0,2,12012,145167,2,1,10,3,1,13,0,100,0,1,2018,4728,0,2006,9,21,2019,9,1,1,18,9,21
22364,2,1,1,1.0,1,0,0,586068,211505,8,1,5,3,1,8,0,0,0,1,2018,1953,0,2012,9,27,2018,2,1,1,8,2,1
22365,2,1,2,1.0,1,0,2,18148,555892,3,1,5,2,1,8,0,0,0,1,2017,1826,0,2012,12,17,2017,12,17,5,17,12,17
22366,2,2,2,2.0,1,0,2,18148,555892,3,1,5,2,1,8,0,100,0,1,2017,1826,1,2012,12,17,2017,12,17,5,17,12,17
22367,2,3,2,3.0,1,0,2,18148,555892,3,1,5,2,1,8,0,0,0,1,2017,1826,1,2012,12,17,2017,12,17,6,21,12,17
22368,2,1,1,1.0,1,0,2,595746,176393,6,1,14,3,1,14,0,100,0,1,2017,1415,0,2015,12,17,2019,11,1,4,21,12,17
22369,2,2,1,2.0,1044,0,2,595746,176393,6,1,14,3,1,14,0,100,0,1,2017,1415,1,2015,12,17,2019,11,1,7,3,12,17
22370,2,3,1,3.0,1,0,2,595746,176393,6,1,14,3,1,14,0,100,0,1,2017,1415,1,2015,12,17,2019,11,1,11,28,12,17
22371,2,1,1,1.0,1,0,0,595920,254012,3,1,7,3,1,13,0,0,0,1,2017,365,0,2017,2,1,2018,2,1,3,2,2,1
22372,2,2,1,2.0,1,0,0,595920,254012,3,1,7,3,1,13,0,0,0,1,2017,365,1,2017,2,1,2018,2,1,12,13,2,1
22373,4,1,2,1.0,1,0,2,280859,274791,8,0,5,2,1,8,3,0,0,1,2017,1068,0,2016,6,28,2019,6,1,8,1,6,27
22374,4,1,3,1.0,1,0,2,1067677,1050749,5,1,5,2,1,8,3,50,0,1,2017,1092,0,2016,7,4,2019,7,1,7,28,7,3
22375,4,1,2,1.0,1,0,2,341840,1050839,9,1,20,2,1,8,3,100,0,1,2017,332,0,2017,2,3,2018,1,1,11,3,2,2
22376,4,2,2,1.0,1,0,2,154729,1050915,5,1,6,2,1,8,3,0,0,1,2017,1050,0,2017,2,15,2020,1,1,11,15,2,14
22377,4,1,2,2.0,2,0,2,154729,1050915,5,1,6,2,1,8,3,0,0,1,2017,1050,1,2017,2,15,2020,1,1,8,28,2,14
22378,4,1,2,1.0,1,0,2,1067848,749537,7,0,4,2,1,8,3,0,0,1,2017,1090,0,2016,5,6,2019,5,1,9,18,5,5
22379,4,1,2,1.0,1,0,2,1067878,1050956,2,1,6,3,1,13,3,0,0,1,2017,1081,0,2016,7,15,2019,7,1,7,28,7,14
22380,4,1,2,1.0,1,0,2,339816,328316,3,0,6,2,1,8,3,0,0,1,2017,728,0,2016,12,3,2018,12,1,5,5,12,2
22381,4,1,2,1.0,1,0,2,316753,1050964,1,1,5,2,1,8,3,100,0,1,2017,644,0,2016,10,26,2018,8,1,12,12,10,25
22382,4,1,3,1.0,1,0,2,345819,1050974,9,0,4,2,1,8,3,100,0,1,2017,643,0,2016,10,27,2018,8,1,5,26,10,26
22383,4,1,2,1.0,1,0,2,1068022,1050447,4,0,5,2,1,8,3,0,0,1,2017,727,0,2017,3,4,2019,3,1,10,27,3,3
22384,4,1,2,1.0,1,0,2,1068134,1051132,8,0,19,2,1,8,3,100,0,1,2017,1082,0,2016,5,14,2019,5,1,10,17,5,13
22385,4,1,2,1.0,1,0,2,1068199,1051183,4,0,5,2,1,8,3,0,0,1,2017,1070,0,2016,5,26,2019,5,1,12,16,5,25
22386,4,1,2,1.0,1,0,2,1068276,1051239,4,1,5,3,1,13,3,100,0,1,2017,1094,0,2016,10,2,2019,10,1,12,8,10,1
22387,4,1,2,1.0,1,0,2,1068311,1051273,10,0,5,2,1,8,3,0,0,1,2017,1077,0,2016,8,19,2019,8,1,7,4,8,18
22388,4,1,2,1.0,1,0,2,277349,271680,2,1,6,3,1,8,3,100,0,1,2017,0,0,2016,6,6,2016,6,6,9,18,6,5
22389,4,1,2,1.0,1,0,2,1068564,1051458,6,0,5,3,1,13,3,0,0,1,2017,663,0,2016,9,6,2018,7,1,12,18,9,5
22390,4,1,3,1.0,1,0,2,1068606,85467,3,1,6,2,1,8,3,0,0,1,2017,1037,0,2016,12,29,2019,11,1,4,11,12,28
22391,4,2,3,2.0,2,0,2,1068606,85467,3,1,6,2,1,8,3,0,0,1,2017,1037,1,2016,12,29,2019,11,1,9,18,12,28
22392,4,1,2,1.0,1,0,2,1068686,270970,5,1,5,2,1,8,3,0,0,1,2017,1428,0,2016,2,3,2020,1,1,12,5,2,2
22393,4,1,3,1.0,1,0,2,1068732,1050450,3,1,7,3,1,13,3,0,0,1,2017,1448,0,2015,3,14,2019,3,1,4,7,3,13
22394,4,1,3,1.0,1,0,2,1068749,71676,4,0,5,2,1,8,3,100,0,1,2017,1013,0,2015,10,23,2018,8,1,12,20,10,22
22395,4,1,2,1.0,1,0,2,1068939,1051723,5,1,7,3,1,8,3,50,0,1,2017,730,0,2016,3,27,2018,3,27,4,3,3,26
22396,4,1,2,1.0,1,0,2,1068988,1051755,3,1,7,2,1,8,3,0,0,1,2017,731,0,2014,8,2,2016,8,2,5,15,8,1
22397,4,1,2,1.0,1,0,2,1069233,1051920,4,1,7,3,1,13,3,100,0,1,2017,730,0,2016,3,3,2018,3,3,3,24,3,2
22398,4,1,3,1.0,1,0,2,1069246,116390,6,1,12,3,1,13,3,100,0,1,2017,731,0,2014,10,10,2016,10,10,9,27,10,9
22399,4,1,3,1.0,1,0,2,860296,1052010,3,1,5,2,1,8,3,0,0,1,2017,731,0,2016,2,21,2018,2,21,12,7,2,20
22400,4,1,2,1.0,1,0,2,1069427,1052054,2,1,5,2,1,8,3,0,0,1,2017,1780,0,2014,11,16,2019,10,1,4,4,11,15
22401,4,1,3,1.0,1,0,2,1069600,1052170,5,1,5,2,1,8,3,0,0,1,2017,1404,0,2016,2,27,2020,1,1,7,19,2,26
22402,4,1,3,1.0,1,0,2,1545399,87894,1,1,26,2,1,8,3,0,0,1,2017,1792,0,2015,2,4,2020,1,1,6,9,2,3
22403,4,1,3,1.0,1,0,2,1069842,88376,8,1,5,2,1,8,3,0,0,1,2017,1047,0,2015,2,19,2018,1,1,3,16,2,18
22404,4,1,2,1.0,1,0,2,1069890,1052378,4,1,5,2,1,8,3,0,0,1,2017,731,0,2016,2,2,2018,2,2,10,25,2,1
22405,4,1,2,1.0,1,0,2,1068044,61592,2,0,26,3,1,5,3,100,0,1,2017,1082,0,2016,5,14,2019,5,1,6,20,5,13
22406,4,1,2,0.0,1,0,2,341305,329604,2,1,4,2,1,8,3,100,0,0,2017,751,0,2016,11,10,2018,12,1,12,14,11,9
22407,4,2,2,1.0,1,0,2,1068123,1051124,4,0,6,2,1,8,3,0,0,1,2018,1077,0,2016,5,19,2019,5,1,1,5,5,18
22408,4,1,2,1.0,2,0,2,1068123,1051124,4,0,6,2,1,8,3,0,0,1,2017,1077,1,2016,5,19,2019,5,1,11,22,5,18
22409,4,1,2,1.0,1,0,2,335661,324760,5,0,5,2,1,8,3,0,0,1,2017,650,0,2016,9,19,2018,7,1,8,24,9,18
22410,4,2,2,2.0,2,0,2,335661,324760,5,0,5,2,1,8,3,100,0,1,2017,650,1,2016,9,19,2018,7,1,9,20,9,18
22411,4,1,2,1.0,1,0,2,352316,339494,4,0,4,2,1,8,3,0,0,1,2017,646,0,2016,9,23,2018,7,1,11,3,9,22
22412,4,1,2,1.0,1,0,2,1068309,1051270,5,1,8,2,1,8,3,100,0,1,2017,1078,0,2016,8,18,2019,8,1,10,11,8,17
22413,4,1,3,1.0,1,0,2,300520,1051298,1,1,7,3,1,13,3,0,0,1,2017,1059,0,2016,12,7,2019,11,1,5,16,12,6
22414,4,1,2,1.0,1,0,2,1068428,1051361,4,0,5,3,1,8,3,0,0,1,2017,1066,0,2016,3,30,2019,3,1,11,27,3,29
22415,4,1,2,1.0,1,0,2,301759,299085,1,1,6,2,1,8,3,0,0,1,2018,730,0,2016,3,28,2018,3,28,1,15,3,27
22416,4,1,2,1.0,1,0,2,344151,84411,4,1,8,3,1,8,3,0,0,1,2017,0,0,2016,6,3,2016,6,3,9,29,6,2
22417,4,1,2,1.0,1,0,2,320669,51410,2,0,7,3,1,13,3,100,0,1,2017,1072,0,2016,5,24,2019,5,1,12,18,5,23
22418,4,1,2,1.0,1,0,2,328061,318367,5,0,4,2,1,8,3,0,0,1,2017,703,0,2016,12,28,2018,12,1,8,21,12,27
22419,4,1,2,1.0,1,0,2,1068832,1051646,2,0,5,3,1,8,3,0,0,1,2017,1461,0,2015,4,1,2019,4,1,11,1,3,31
22420,4,1,3,1.0,1,0,2,1068914,1051706,3,0,5,2,1,8,3,0,0,1,2017,1432,0,2015,4,30,2019,4,1,10,26,4,29
22421,4,1,3,1.0,1,0,2,1069092,1051823,4,0,7,2,1,8,3,0,0,1,2017,1079,0,2016,3,17,2019,3,1,8,2,3,16
22422,4,1,3,1.0,1,0,2,1069131,71676,4,1,8,3,1,13,3,100,0,1,2017,1534,0,2014,9,19,2018,12,1,10,20,12,31
22423,4,1,2,1.0,1,0,2,1430149,315496,3,0,10,2,1,8,3,0,0,1,2017,1081,0,2016,5,15,2019,5,1,3,16,5,14
22424,4,1,2,1.0,1,0,2,1069207,88590,2,1,6,3,1,13,3,0,0,1,2017,1823,0,2014,10,4,2019,10,1,3,24,10,3
22425,4,2,2,2.0,2,0,2,1069207,88590,2,1,6,3,1,13,3,0,0,1,2017,1823,1,2014,10,4,2019,10,1,8,8,10,3
22426,4,1,2,1.0,1,0,2,1069237,1051216,7,1,5,2,1,8,3,100,0,1,2018,730,0,2016,3,5,2018,3,5,1,25,3,4
22427,4,1,2,1.0,1,0,2,1069274,1051952,3,1,5,2,1,8,3,0,0,1,2017,1819,0,2014,10,8,2019,10,1,10,20,10,7
22428,4,1,2,1.0,1,0,2,317992,51268,2,0,8,3,1,13,3,100,0,1,2017,1072,0,2016,3,24,2019,3,1,5,11,3,23
22429,4,1,3,1.0,1,0,2,1069328,1051985,1,1,5,3,1,8,3,100,0,1,2017,1485,0,2014,11,7,2018,12,1,11,30,11,6
22430,4,1,2,1.0,1,0,2,1069343,1051998,6,1,7,2,1,8,3,100,0,1,2017,1446,0,2015,7,16,2019,7,1,11,20,7,15
22431,4,1,2,1.0,1,0,2,318842,85351,2,1,10,3,1,13,3,100,0,1,2017,1412,0,2016,2,19,2020,1,1,8,8,2,18
22432,4,2,2,1.0,1,0,2,1069396,1052031,3,1,5,2,1,8,3,0,0,1,2017,1781,0,2014,11,15,2019,10,1,11,20,11,14
22433,4,1,2,2.0,2,0,2,1069396,1052031,3,1,5,2,1,8,3,0,0,1,2017,1781,1,2014,11,15,2019,10,1,6,30,11,14
22434,4,1,2,1.0,1,0,2,1069480,1052090,3,1,5,2,1,8,3,0,0,1,2017,1790,0,2014,12,7,2019,11,1,9,26,12,6
22435,4,1,2,1.0,1,0,2,1069530,1052123,6,0,5,3,1,13,3,100,0,1,2017,1085,0,2016,4,11,2019,4,1,9,19,4,10
22436,4,1,2,1.0,1,0,2,334598,323853,3,0,5,2,1,8,3,0,0,1,2017,1080,0,2016,4,16,2019,4,1,4,3,4,15
